Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-03-12 07:29:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7305490031484297216,"In the latest Forrester article by Charles Betz, covering IT service management, was shared an example graph, illustrating complexity of the dependencies in the organisation.""
""""
""What it tells me? It tells me that product managers have to learn two skills, which are to:""
""1️⃣ Interprete graphs""
""2️⃣ Make use of [data driven] maps, to make discussions with stakeholders more meaningful""
""""
""Full article can be found by clicking link below 👇 ""
""""
""Link: https://lnkd.in/drgZs4KQ""
""""
""#ITMS #CMDB","","",MEMBER_NETWORK
2025-02-26 15:11:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7300532995457781760,"Two obvious reasons to use Splunk:""
""1) Event monitoring and anomalies detection (threats are everywhere);""
""2) Compliance (particularly useful if you are public and have a wide portfolio of applications and solution used).""
""""
""#cyber #security #risk #vulnerabilities","","",MEMBER_NETWORK
2025-02-20 16:30:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7298378367509143554,"I finally completed Codecademy path on Statistics. It took me exactly one month and 70 commits on GitHub. As usual, the best part is hand on experience and opportunity to work with various data sets. Chapters on ""Hypothesis testing"" and ""Linear regression"" were particularly interesting!""
""""
""#python #statistics #data","","",MEMBER_NETWORK
2025-02-18 13:56:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7297614848329236480,"How NOT to do cybersecurity...""
""Every corpo: slaps ""We take security seriously"" in a PR statement - ""Problem solved!"".""
""""
""#cyber #security #patching #vulnerability","","",MEMBER_NETWORK
2025-02-13 19:45:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7295890734774128641,"That is a big wow! Kudos to SAP and Databricks for one of the most meaningful partnership real business needs! I’ll drink to this 🥃""
""""
""#data #erp #cloud","","",MEMBER_NETWORK
2025-02-08 16:21:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7294027476412829696,"Dear network, look at this magnificent piece of talent, Bartosz Wójtowicz! An absolute gem is waiting for you to seize it and put it to work!""
""""
""#datascience #AI #talent","","",MEMBER_NETWORK
2025-02-06 15:35:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7293291138885521408,"Just completed skill path around Cybersecurity. It is one of those rare occasions when course is extremely relevant to your role so thumb up to Codecademy for a course nicely organized. ""
""""
""#cybersecurity #PAM #vulnerabilities #risk","","",MEMBER_NETWORK
2025-02-06 12:14:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7293240662571835393,"""Pen testing"" when you outsource from Rostov.""
""""
""#cybercrime #cybersecurity #vulnerabilities #pentest","","",MEMBER_NETWORK
2025-02-05 13:54:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7292903426630258688,"🚨 Zero-day vulnerabilities are software vulnerabilities that are not known to the developer when they are exploited. ""
""🛟 Known vulnerabilities are vulnerabilities that are known to the developer, and often have patches available for them.""
""""
""#cybersecurity #patch #management","","",MEMBER_NETWORK
2025-02-04 15:54:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7292571155486380032,"DDoS attack back in the days...""
""""
""To know what types of DDoS attacks exist, read article by Cloudflare - https://lnkd.in/dnqNwBrU""
""""
""#cybercrime #cybersecurity #cyberattack","","",MEMBER_NETWORK
2025-02-04 14:55:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7292556427427041280,"Did you know that ""State Actors"" are some of the most dangerous types of cyber crime threat actors (Advanced Persistent Threat)? I decided to check which states sponsor cyber attacks and surprisingly (not) russia is one of them, with a number of groups sponsored to destabilize Ukraine and the whole world.""
""""
""Check out Dark Reading article below, by Tara Seals (high-five 🫸🫷) to know more.""
""""
""#APT #cybercrime #cyberthreat #security",https://www.darkreading.com/cloud-security/russias-bluealpha-apt-cloudflare-tunnels,"",MEMBER_NETWORK
2025-02-02 11:46:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7291783966569717760,"""How to Lie with Statistics"" by Darrell Huff discusses technique illustrated in the Entrepreneur Magazine headline 👇- The idea is that using precise-looking figures, like 39%, can create a sense of credibility and accuracy, even if the underlying data is not particularly robust. This is because people tend to associate specific numbers with careful measurement and detailed analysis. ""
""""
""It is 2025 but the way society is deceived has not changed since at least 1954.""
""""
""#statistics","","",MEMBER_NETWORK
2025-01-24 13:33:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7288549553891414016,"As this year I am on the security quest, I try to learn about both, Cybersecurity frameworks and toolkit to accommodate them. CyberArk is a good example of company offering identity management solutions which deserves exploration.""
""""
""#cybersecurity #cyberark","","",MEMBER_NETWORK
2025-01-24 11:46:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7288522478002270208,"""Spear-fishing attack"" going terribly wrong... cybersecurity team in action.""
""""
""#cyber #crime #malware","","",MEMBER_NETWORK
2025-01-23 16:09:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7288226270969012225,"Social engineering is ""hacking people"" (c)""
""Here are some of the examples of how fake URLs are made up to trick people in believing they are legitimate. ""
""""
""#cybersecurity #scam #fraud","","",MEMBER_NETWORK
2025-01-19 12:41:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7286724331584327680,"My 100 day journey on DataCamp was mainly daily practice (knowledge tests) across various areas (I really appreciate this feature), but I also learnt a lot of new things by completing courses on GIT, Python and Data.""
""""
""My advice to fellow colleagues and friends would be to - do little but every day, and the compound effect will surprise you :) ""
""""
""#development #education #studying","","",MEMBER_NETWORK
2025-01-18 16:39:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7286421869262475264,"This is my first big accomplishment in 2025 [yet], surprisingly, it took me a month (whoever at Codecademy estimated that it takes 12 hours, grossly underestimating the effort). I am no stranger to math and coding but the path was still a great thing to do, to see how these two fit together.""
""""
""P.S. If interested, beware, there is no videos to click through but there is a lot of hands on coding.""
""""
""#math #stats #python","","",MEMBER_NETWORK
2025-01-15 13:07:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7285281564077289472,“Process is the scaffolding for productivity” (c) Richard Banfield,"","",MEMBER_NETWORK
2025-01-01 15:09:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7280238647566585856,"I start 2025 with a commitment to make daily GIT commits. ""
""What are your commits for this year?""
""""
""#resolutions #tech #development","","",MEMBER_NETWORK
2024-12-31 13:12:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7279846908334866433,I’m happy to share that I’ve obtained a new certification: CompTIA Security+: Vulnerability Management Course from Codecademy!,"","",MEMBER_NETWORK
2024-12-30 10:17:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7279440520739774464,"Cisco Networking Academy in collaboration with OpenEDG Python Institute made me a Christmas present but only because I was a good student.""
""""
""#cisco #python","","",MEMBER_NETWORK
2024-12-30 10:09:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7279438361143001089,"print(""Massive kudos to Cisco for evangelizing tech education!"")",https://www.credly.com/badges/257830c8-3b66-463a-8427-123527cf2790/linked_in?t=spaxja,"",MEMBER_NETWORK
2024-12-27 12:53:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7278392554696376320,"Discovered for myself a new goldmine of wisdom, Codecademy. Starting with some soft stuff before moving to tech heavy lifting. ""
""""
""Must admit experience of working with Andrea Melegaro and Andrew Lacey on implementing Board, gave me solid exposure to all aspects of building product roadmap (thank you both). ""
""""
""It is also rewarding to get some third party affirmation that you do things right.""
""""
""#product #roadmap #tech","","",MEMBER_NETWORK
2024-12-23 14:22:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7276965476696489984,"383 hours of learning on DataCamp this year... that's a lot of hours. Must confess I slowed down real bad since few months but, well, I still managed to learn quite a bit 😅.""
""""
""#datacamp #development #tech #skills",https://www.datacamp.com/portfolio/korsikovm/year-in-data/hours-learning/hours/383,"",MEMBER_NETWORK
2024-12-22 14:49:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7276609904205856768,"After doing many, many, many tech courses and certifications, my mentor recommended not to focus on technology but on the product. Here I am, focusing on users with help from IBM. View my verified achievement from IBM 🤓""
""""
""#product #roadmap #experience",https://www.credly.com/badges/cbf2479b-e7db-49b7-8df2-58df4862def0/linked_in?t=sowh75,"",MEMBER_NETWORK
2024-12-20 15:44:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7275898942716813312,"Cisco offers a number of excellent IT courses, and one that stands out is their Python course. This particular course provides a robust foundation in the Python programming language, covering all the essential concepts and skills you need to get started.""
""""
""#python #softwaredevelopment #cisco",https://www.credly.com/badges/d995fe84-4bfe-41e2-ba66-5124ba4d65ad/linked_in?t=sosuen,"",MEMBER_NETWORK
2024-12-19 09:31:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7275442610222092288,"Congratulations, Anand Byrapaneni, on completing Board Level 300 certification (it's the highest level, isn't it? 😎​) and keep learning, don't stop!""
"" ""
""P.S. Our product team persistently benefits from the spirit of personal development and continuing education. This is a win-win strategy where employee, team and organization bear fruits of upskilling. ""
""""
""#Board #Haleon #development","","",MEMBER_NETWORK
2024-12-19 08:04:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7275420784422981632,"Came across an article👇around changing IT governance and nothing strikes me there, all recommendations are well known and even documented in org policies. What strikes me is that, we all know the answer, yet we constantly coping with inefficient tech.""
""""
""Here are the major ingredients mentioned:""
""1️⃣ continuous feedback loop (regular check-ins with business);""
""2️⃣ clear RACI (who does what);""
""3️⃣ measure things (you can’t manage what you can measure).""
""""
""""
""Link: https://lnkd.in/du5nJ_Hf""
""""
""#IT #governance","","",MEMBER_NETWORK
2024-12-16 12:56:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7274407077140180992,"I want to say thank you to Haleon for giving my son an opportunity to do the unpacking. Moments like these give me sense of appreciation. ""
""""
""#haleon #tech #care","","",MEMBER_NETWORK
2024-12-15 15:34:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7274084531597398016,"I recommend this course to all folks (and not only that focused on SAP) who are actively involved in product management. There is a nicely done overview of the data subject. ""
""""
""#data #integration #API #security",https://www.credly.com/badges/88e5dec5-83a7-4d39-b2b6-30765aabf79e/linked_in?t=sojkma,"",MEMBER_NETWORK
2024-12-10 12:43:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7272229375683514368,"Meghana Prasad, I am very proud of your latest accomplishment! This will definitely help building better integration of Board at Haleon! Looking forward to seeing further progression in your professional career! ""
""""
""Oliver McWilliams, Andrea Melegaro, Jackie Shelton""
""""
""#board #haleon #learning","","",MEMBER_NETWORK
2024-12-08 16:42:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7271564903742627840,"I just finished going through EU Anti-Money Laundering Directive (AMLD5), the good news it is focused on preventing crime rather than controlling [crypto] industry overall. The bad news, I have no idea why panda (China?) is shown as regulator, knowing it is one of the greatest offenders. ""
""Funny fact - there are ""prepaid cards"" being referenced, so I have a flashback to early 2000. I don't know who authored the document but, well, those are some outdated references...""
""""
""#AML #FinancialRegulation","","",MEMBER_NETWORK
2024-12-08 16:06:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7271555727524065280,"""First of all, I didn’t know that Amazon offers managed blockchain services. Secondly, it was a revelation that #Ethereum was one of two preferred frameworks [one extra reason not to sell my ETH holdings]. In general, it was a good refresher of blockchain concepts and a review of use cases through the prism of established enterprise adoption and innovation.""
""""
""#blockchain #aws","","",MEMBER_NETWORK
2024-12-06 07:23:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7270699386945372161,"When you don’t contribute to the meeting but you stay on camera to keep the positive vibe. Thank you, Emma, for capturing the moment!""
""""
""#Haleon #Culture","","",MEMBER_NETWORK
2024-12-03 18:14:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7269776007207813120,"I am a numbers guy. I have a strong appeal to articles which have statements backed up by some stats and frankly, I also have no reasons to doubt Motion Recruitment, they are leaders for a reason. Anyway, just wanted to recommend article below 👇 which has pretty interesting observations on tech industry.""
""""
""One interesting finding shared - “70% said they were likely to start looking if layoffs occur at their company, even if they were not affected”. Considering global appetite for reorg, the candidates market is going to be rather rich and dynamic.""
""""
""Link: https://flip.it/YPAeH5  ""
""""
""#skill #tech #hiring",https://flip.it/YPAeH5,"",MEMBER_NETWORK
2024-12-01 14:09:46,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7268989659177758722,Just completed my first datasphere course. So far looks to be promising. #datasphere #SAC,https://www.credly.com/badges/799eea37-7ac8-4bf5-ab9c-ebaaa5872361/linked_in?t=sntjc9,"",MEMBER_NETWORK
2024-11-27 08:02:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7267447633089073152,"The article itself is fair but the comments are priceless! Take a look what tech folks are saying about remote work, managers and productivity 😅""
""""
""#productivity #remote","","",MEMBER_NETWORK
2024-11-15 13:59:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7263188766779965440,"So proud of Haleon building strong partnership with Databricks (I have a soft spot for this company). Thank you, Christopher, for trying real hard to get us on board!""
""""
""#data #strategy #databricks","","",MEMBER_NETWORK
2024-11-15 13:52:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7263187205832011776,"Me and my palls from SDG Group (Lorenzo Cannone) and Board (Simon Gettings) have a tradition...""
""""
""P.S. while Andrea Melegaro trying to keep us calm with his big smile.""
""""
""#deployment #release #meme","","",MEMBER_NETWORK
2024-11-14 15:39:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7262851523922067457,"Just wanted to give a big thank you to Gene Alvarez and the Gartner team for an insightful webinar on ""The Gartner Top Strategic Technology Trends for 2025"". It was a great opportunity to learn about the latest trends shaping the future of technology. I'm excited to explore how these trends can be applied to Haleon to drive innovation and growth. ""
""""
""#Gartner #technology #trends #strategy","","",MEMBER_NETWORK
2024-11-14 14:17:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7262831020800925696,"It was a good refresher of the ML life cycle, most popular algorithms and interesting walk through the Amazon Web Services (AWS) services and products. For those who don't know, #AWS offers free and paid trainings on it's site https://skillbuilder.aws/""
""""
""P.S. This one took a little more than 14 hours but you can find courses which should take up to 1 hour. ""
""""
""#ML #SageMaker","","",MEMBER_NETWORK
2024-11-13 08:09:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7262376058115555328,"The decline of manufacturing employment is inevitable 🤷🏼‍♂️. You can’t blame people for choosing to earn more by switching to more rewarding jobs (in services). So whatever governments do, whatever measures they introduce, it’s a battle already lost because you can’t defeat windmills. ""
""""
""Read more in the Financial Times article below👇 on global trends in manufacturing, agricultural and service industries.""
""""
""Link: https://lnkd.in/dcghbAe5""
""""
""#economy #productivity #innovation #globalisation","","",MEMBER_NETWORK
2024-11-07 15:13:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7260308466911592451,"“There are good days, there are bad days and there are legendary bad days” (c) ""
""I wish you all patience and strength in managing hardships so you can go through them with dignity and incur minimal damage. ""
""""
""#wellbeing #mentalhealth","","",MEMBER_NETWORK
2024-11-06 12:02:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7259898056932794369,"I am looking for a SAP FC product expert in my team to support Consolidation solution. If you have experience working with ECC, FIM, FC, BW and looking for new job opportunity, consider joining Haleon and check link below 👇 ""
""""
""#career #india #SAPFC #tech""
""""
""Link: https://lnkd.in/dEApGwbf","","",MEMBER_NETWORK
2024-11-05 13:55:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7259564066782806016,"Linux kicked some a$$ and this will be a fantastic opportunity for embezzling government funds by “ruzzian entrepreneurs” when they start working on ruzzian alernative of Linux (which will fail of course). It’s a win-win situation. Massive shout out to Linux, true friend of Ukraine 🇺🇦!""
""""
""#ukraine #russianwar""
""""
""Link: https://lnkd.in/dH2zsSC9","","",MEMBER_NETWORK
2024-11-05 13:25:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7259556495443324928,"To save you reading time, answer is - No. ""
""There is a number of things which organisation might benefit from in-office staff but productivity is not one of them.""
""""
""#worklifebalance #wellbeing #productivity","","",MEMBER_NETWORK
2024-11-02 16:07:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7258510138683125760,I’m happy to share that I’ve obtained a new certification: Performing Consolidation with SAP S/4HANA Cloud for Group Reporting - Record of Achievement from SAP!,"","",MEMBER_NETWORK
2024-11-02 16:07:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7258510053635178496,View my verified achievement from SAP. #SAPLearning,https://www.credly.com/badges/d489ed94-7056-4689-bfb8-e4f89b4d32d9/linked_in?t=smbzgl,"",MEMBER_NETWORK
2024-10-29 15:11:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7257046363295596546,"Being electronics enthusiast, I couldn’t resist sharing this cute CAPTCHA (completely automated public Turing test to tell computers and humans apart) in the form of resistor, I recently came across it in one online magazine.""
""""
""#security #spam","","",MEMBER_NETWORK
2024-10-27 14:46:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7256315335853686784,I’m happy to share that I’ve obtained a new certification: Introducing SAP S/4HANA Cloud for Group Reporting - Record of Achievement from SAP!,"","",MEMBER_NETWORK
2024-10-27 14:44:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7256314841072631808,View my verified achievement from SAP. #SAPLearning,https://www.credly.com/badges/c28713b7-6a3b-4dbd-852a-8795873da37a/linked_in?t=sm0rm9,"",MEMBER_NETWORK
2024-10-23 12:21:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7254829188552028161,"I am delighted to share that your not very humble servant feel pleased with his knowledge of AI taxonomy, during today’s Tech Day 2024 event, generously organised by Haleon, as I managed to survive without googling any of the terms 😅""
""""
""P.S. Was equally delighted to meet Tech and Business colleagues, Sara Grodzka, Ufuk Cosar, Krzysztof Chlebda, Natalia Ostrowska.""
""""
""#tech #event #poznan","","",MEMBER_NETWORK
2024-10-17 14:39:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7252689719027781632,"🎖️ Kudos to ThangaMuthu Ramasamy Telungupalayam for reaching a significant milestone on SAP Analytics Cloud journey by organizing transparent and robust user access management process which is secure and compliant! Thank you on behalf of Haleon Tech team!""
""""
""P.S. I know you don't have beard but AI feels that all tech folks should not shave. Sorry about that :)""
""""
""#kudos #SAC #Haleon","","",MEMBER_NETWORK
2024-10-17 14:02:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7252680320880177153,"I am on a hunt for a SAP FC expert. This is a 🔑 role within Haleon's Enterprise Applications Technology team. This SME position focuses on optimizing our Financial Consolidation solution. Candidate must have technical SAP FC expertise and should have experience with integrating SAP FC with SAP FIM, SAP BW and SAP ECC. More details in the descriptions below 👇 ""
""""
""If you want to know even more about role, product, organization, or team before applying, feel free to contact either me or Arya Sinha.""
""""
""#tech #SAP #India #BengaluruJobs #Hiring","","",MEMBER_NETWORK
2024-10-16 18:42:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7252388449402449921,"I update only 6 SSLs each year and it is always a painful, manual process and with all the support and guidance I get from our cryptography team (Łukasz Sieradzon, kudos!), it is still driving  me nuts! ""
""""
""Apple wants to introduce 45 day life span for SSL certificates, according to article below 👇 well, if this process is not automated, they better find a lot of brainless monkeys to do the SSL renewal at such frequency.""
""""
""Link: https://lnkd.in/drGXBFNd""
""""
""#security #encryption","","",MEMBER_NETWORK
2024-10-14 14:56:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7251606782471548928,A very good manager is looking for team extension!,"","",MEMBER_NETWORK
2024-10-14 13:47:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7251589333839704064,"My wife, Valeriia, is having a hard time understanding loops in Python 🐍. ""
""""
""I look at them in following way:""
"" - “for” loop is like riding an elevator;""
"" - “while” loop is like riding a Ferris wheel.""
""""
""How do you interpret them?""
""""
""P.S. at the photo, it’s me and my family riding a Ferris wheel, which I hate so much, due to my fear of hight.""
""""
""#python #analysis","","",MEMBER_NETWORK
2024-10-12 17:01:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7250913427097878528,"From this DataCamp track, one of the most interesting and engaging was course ""Introduction to Shell"", kindly prepared by Filip Schouwenaars. ""
""""
""#Python #OOP #shell #data""
""","","",MEMBER_NETWORK
2024-10-03 14:47:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7247618184294322176,"Boys - “let me buy this new gadget”.""
""Men - “hold my beer, I’m gonna weld it”.""
""""
""Do hope that after reading “Make: electronics” by Charles Platt, I will be equally able to fix my son’s remote control car, my wife’s printer and assemble quadrocopter 😎""
""""
""#hardware #electronics","","",MEMBER_NETWORK
2024-10-02 19:36:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7247328524900913153,"Click fatigue - it is primarily associated with implementing inefficient workflows that require multiple clicks to accomplish a relatively simple task.""
""""
""Check article below on Health IT inefficiencies 👇""
""""
""Link: https://lnkd.in/d-8Mq683""
""""
""#healthcare #IT #tech #software","","",MEMBER_NETWORK
2024-09-30 13:14:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7246507624379109377,"I want to integrate Board with SAP Ariba to be able to raise purchase requisitions, anyone faced such challenge? Did you succeed? 🧐 ""
""""
""#ariba #board #api #integration","","",MEMBER_NETWORK
2024-09-27 13:37:20,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7245426287081644032,"Alena, Emma, Jo. I listened to your advice and now study only when I feel like (which was not much this week). I no longer have the pressure of the remorse for having good time or doing something which is not studying. In fact, I am looking forward to stacking firewood over this weekend. Thank you ladies! 🌸 ""
""""
""#wellbeing #community","","",MEMBER_NETWORK
2024-09-24 11:54:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7244313310420942848,"Not in words but in deeds! Atta Board!""
""""
""#AI #planning #automation","","",MEMBER_NETWORK
2024-09-24 08:55:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7244268105449766912,"Project Management Institute has a curious course on ""Taming Bias"", which covers some business environment biases, such as optimism or recency bias (in fact, there are over 200 known). ""
""Some time ago I had a training on similar subject with NeuroLeadership Institute conducted by Bret Freeman, so it was a good refresher with PMI. ""
""""
""I highly recommend this course to everyone who is quick to jump to conclusions [like I often do].""
""""
""#development #decision","","",MEMBER_NETWORK
2024-09-23 06:39:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7243871693469831168,"42% of US companies move data on premises… 🤔""
""So, is CLOUD exodus - justifiable? Justifiable. But not because it’s expensive (though it is not given) but because of corporate own rules where it might take months (!) to decommission a single VM or set up an interface.""
""""
""I say we go CAVE as a service, at least it is secure! 😅""
""""
""Link: https://lnkd.in/dHxD_XCT""
""""
""#cloud #infrastructure #platform","","",MEMBER_NETWORK
2024-09-19 06:05:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7242413378466418693,"I like rules, templates as well as policies - they aim at standardization, but they have to be straightforward, concise and in simple terms. Too bad, most of the organizations start with good intention at heart, end up with gazilion of pages nobody will ever read.""
""""
""#process #effectiveness #bureaucracy","","",MEMBER_NETWORK
2024-09-18 06:42:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7242060390757482497,"🥵Lately it became more difficult to motivate myself to learn, and studying became a mundane routine where instead of counting forward, I count days, for 365 learning marathon to be over. So there is 165 day till I get myself into another development commitment 🤦‍♂️""
""❓how do you get going where there is no fuel in your tank?""
""""
""#development #learning #datacamp","","",MEMBER_NETWORK
2024-09-13 06:54:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7240251385580064768,"⚔️I can't stop thinking about the hanged men in game of thrones🕯.""
""But frankly speaking, if you are hanging around a bar and it is not a local pub, you are already likely to live longer.""
""""
""Link: https://lnkd.in/e6XVxVXs""
""""
""#healthcare #science","","",MEMBER_NETWORK
2024-09-09 09:37:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7238843020631044098,"Over the weekend I came across a book, being written by Bartosz Konieczny, I wish Bartosz wrote it two years ago so I wouldn't go through the pain I did. It is a nicely structured piece of work, which you can't buy yet (I tried) but you can get access to its content on O'Reilly. I know I added it to my 2025 wish list on Amazon :)""
""""
""O'reilly link: https://lnkd.in/duEauZYF""
""GitHub link: https://lnkd.in/dtevNEQh""
""""
""#data #engineering #design #patterns","","",MEMBER_NETWORK
2024-09-03 09:36:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7236668440617377792,"🚀 Haleon is expanding tech team in India and seeking a unique talent - someone who bridges the gap between technology (Board, SAP, Microsoft Azure) and finance (FP&A). If you're passionate about using tech to drive financial planning, let's connect! 💡 ""
""""
""#Tech #Finance #Hiring","","",MEMBER_NETWORK
2024-09-01 14:26:20,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7236016532537958401,"Did you know that mathematicians are a profession that were frequently represented on banknotes? ""
""""
""Carl Friedrich Gauss > German mark (image below)""
""Blaise Pascal > French franc""
""Leonhard Euler > French franc (again!)""
""Pierre de Fermat > French franc (and again!)""
""Ada Lovelace > British pound ""
""Alan Turing > British pound (in circulation)""
""""
""#money #history #math","","",MEMBER_NETWORK
2024-09-01 12:51:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7235992742244286464,"Do you know why coin flip is being used to explain probability and random numbers and not job interviews?""
""""
""Interview is subject to following factors:""
""- lack of independence (each interview's outcome is entangled with others)""
""- subjectivity (interviewer’s personal preferences or mood)""
""- bias (I don't think I need to explain)""
""""
""#recruitment #recruiting #statistics","","",MEMBER_NETWORK
2024-08-30 11:44:10,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7235250949303263236,Kiran Patel #Kudos I really appreciate your consistent delivery and structured approach to your work. Being with you on the same team has been a pleasure. #MakingAnImpact,"","",MEMBER_NETWORK
2024-08-29 15:08:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7234940088827170816,"""Netherlands is short on medications"". ""
""That is what happens when your government cares about your pocket more than it does about your health. Read more in the article below 👇 .""
""""
""Link: https://lnkd.in/dKXEgGp9""
""""
""#healthcare #medications #supply","","",MEMBER_NETWORK
2024-08-29 09:57:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7234861797139222528,"✏️ I’ve used flash cards to support my learning process for over 20 years (English, ACCA, CFA, Chinese). Finding this method one of the most efficient irrespective of the subject. ""
""I also used cards when I was teaching English at the kindergarten and my son loves to play with them as well 🤓. ""
""""
""Do you use flash cards? What works for you?""
""""
""#learning #studying #productivity","","",MEMBER_NETWORK
2024-08-26 12:33:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7233813735444742145,"""Applied"" is one of my favorite words when it comes to science. What good is the theory if I can't apply it to real life (my life)? ""
""""
""On a 176th day of a DataCamp spree and counting.""
""""
""#statistics #python #data","","",MEMBER_NETWORK
2024-08-25 15:58:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7233502918547578880,"""A Bayesian statistician walks into a bar. ""
""The bartender asks, ""What'll you have?""""
""The statistician replies, ""Oh, I'm not sure. Let me update my prior.""""
""""
""Good thing about statistical predictions is that they are not as bad as jokes about them.""
""""
""#Bayesian #statistics #predictions","","",MEMBER_NETWORK
2024-08-16 13:20:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7230201830692032528,"Whoever made this picture, deserves a medal!","","",MEMBER_NETWORK
